Date,KRE
2025-06-02,55.06293487548828
2025-06-03,55.930912017822266
2025-06-04,55.23847961425781
2025-06-05,55.199466705322266
2025-06-06,56.58433532714844
2025-06-09,56.86716079711914
2025-06-10,57.47181701660156
2025-06-11,56.691612243652344
2025-06-12,56.35026931762695
2025-06-13,54.838626861572266
2025-06-16,55.092193603515625
2025-06-17,54.409515380859375
2025-06-18,55.13120651245117
2025-06-20,55.550567626953125
2025-06-23,56.82814407348633
2025-06-24,57.36824035644531
2025-06-25,57.093284606933594
2025-06-26,58.409156799316406
2025-06-27,58.37969970703125
2025-06-30,58.32078170776367
2025-07-01,60.31422805786133
2025-07-02,61.384605407714844
2025-07-03,62.091644287109375
2025-07-07,61.453346252441406
2025-07-08,62.01308822631836
2025-07-09,61.98362350463867
2025-07-10,62.4255256652832
2025-07-11,61.75776672363281
2025-07-14,62.45498275756836
2025-07-15,60.26512908935547
2025-07-16,60.79541015625
2025-07-17,62.0327262878418
2025-07-18,62.130924224853516
2025-07-21,61.93452453613281
2025-07-22,62.21930694580078
2025-07-23,62.21930694580078
2025-07-24,61.060550689697266
2025-07-25,60.81504821777344
2025-07-28,60.76594924926758
2025-07-29,60.471351623535156
2025-07-30,59.69557571411133
2025-07-31,58.97871780395508
2025-08-01,57.76103591918945
2025-08-04,58.57609939575195
2025-08-05,58.77249526977539
2025-08-06,58.3011360168457
2025-08-07,57.79050064086914
2025-08-08,58.48772048950195
2025-08-11,58.33060073852539
2025-08-12,60.432071685791016
2025-08-13,61.512264251708984
2025-08-14,61.472984313964844
2025-08-15,60.48116683959961
2025-08-18,60.81504821777344
2025-08-19,60.707027435302734
2025-08-20,60.923072814941406
2025-08-21,60.67757034301758
2025-08-22,63.67265701293945
2025-08-25,63.32896041870117
2025-08-26,64.0556411743164
2025-08-27,64.56627655029297
2025-08-28,64.34040832519531
2025-08-29,64.33059692382812
2025-09-02,63.90834045410156
2025-09-03,63.99671936035156
2025-09-04,64.9394302368164
2025-09-05,64.27168273925781
2025-09-08,64.34040832519531
2025-09-09,63.68247604370117
2025-09-10,63.75121307373047
2025-09-11,64.03599548339844
2025-09-12,63.8199577331543
2025-09-15,63.20130157470703
2025-09-16,62.54336166381836
2025-09-17,63.2896728515625
2025-09-18,64.97871398925781
2025-09-19,64.16365051269531
2025-09-22,63.37322235107422
2025-09-23,63.29417419433594
2025-09-24,63.165733337402344
2025-09-25,63.1262092590332
2025-09-26,63.42262268066406
2025-09-29,62.810035705566406
2025-09-30,62.54326248168945
2025-10-01,62.21721267700195
2025-10-02,62.069000244140625
2025-10-03,62.691471099853516
2025-10-06,63.323814392089844
2025-10-07,62.869319915771484
2025-10-08,62.48398208618164
2025-10-09,62.19744873046875
2025-10-10,59.47043991088867
2025-10-13,60.774662017822266
2025-10-14,62.651947021484375
2025-10-15,61.239044189453125
2025-10-16,57.444950103759766
2025-10-17,58.36383056640625
2025-10-20,59.816261291503906
2025-10-21,59.90518569946289
2025-10-22,59.71744918823242
2025-10-23,59.4605598449707
2025-10-24,60.488128662109375
2025-10-27,60.438724517822266
2025-10-28,60.19171142578125
2025-10-29,59.09498596191406
2025-10-30,59.14439010620117
2025-10-31,59.282711029052734
2025-11-03,59.42103958129883
2025-11-04,59.10486602783203
2025-11-05,59.836021423339844
2025-11-06,59.44080352783203
2025-11-07,60.2806396484375
2025-11-10,60.59681701660156
2025-11-11,60.71538162231445
2025-11-12,60.7944221496582
2025-11-13,60.063270568847656
2025-11-14,60.19171142578125
2025-11-17,57.92909240722656
2025-11-18,58.452754974365234
2025-11-19,59.075225830078125
2025-11-20,58.87761688232422
2025-11-21,60.87346649169922
2025-11-24,60.92286682128906
2025-11-25,62.651947021484375
2025-11-26,62.414817810058594
2025-11-28,62.23697280883789
2025-12-01,62.91872024536133
2025-12-02,62.572906494140625
2025-12-03,63.87712097167969
2025-12-04,64.09449768066406
2025-12-05,63.946285247802734
2025-12-08,64.16365814208984
2025-12-09,64.03520965576172
2025-12-10,66.2484359741211
2025-12-11,66.59425354003906
2025-12-12,66.278076171875
2025-12-15,66.45592498779297
2025-12-16,66.19903564453125
2025-12-17,66.48556518554688
2025-12-18,66.67329406738281
2025-12-19,66.4361572265625
2025-12-22,66.76226806640625
2025-12-23,66.2850341796875
2025-12-24,66.34469604492188
2025-12-26,66.13590240478516
2025-12-29,65.55925750732422
2025-12-30,65.06214141845703
2025-12-31,64.43577575683594
2026-01-02,64.86329650878906
2026-01-05,66.17567443847656
2026-01-06,66.84180450439453
2026-01-07,66.36457824707031
2026-01-08,67.68689727783203
2026-01-09,67.09036254882812
2026-01-12,66.29498291015625
2026-01-13,65.8575210571289
2026-01-14,66.59325408935547
2026-01-15,67.8459701538086
2026-01-16,67.45822143554688
2026-01-20,66.5733642578125
2026-01-21,69.67534637451172
2026-01-22,69.52621459960938
2026-01-23,67.21961212158203
2026-01-26,67.53776550292969
2026-01-27,67.86585998535156
2026-01-28,67.38862609863281
2026-01-29,68.63140869140625
2026-01-30,68.41268157958984
2026-02-02,69.63558197021484
2026-02-03,70.82865142822266
2026-02-04,71.93223571777344
2026-02-05,71.88253021240234
2026-02-06,73.20484924316406
2026-02-09,72.99606323242188
2026-02-10,72.22056579589844
2026-02-11,71.39535522460938
2026-02-12,70.29176330566406
2026-02-13,70.86841583251953
2026-02-17,71.11697387695312
2026-02-18,70.96784210205078
2026-02-19,70.58009338378906
2026-02-20,71.4848403930664
2026-02-23,68.34308624267578
2026-02-24,68.27349090576172
2026-02-25,69.46656036376953
2026-02-26,69.98355865478516
2026-02-27,66.38446044921875
2026-03-02,67.36874389648438
2026-03-03,66.9113998413086
2026-03-04,67.11024475097656
2026-03-05,66.21543884277344
2026-03-06,64.53520202636719
2026-03-09,64.3761215209961
2026-03-10,64.34629821777344
2026-03-11,63.61056900024414
2026-03-12,63.093570709228516
2026-03-13,62.7455940246582
2026-03-16,63.093570709228516
2026-03-17,63.08363342285156
2026-03-18,62.2584228515625
2026-03-19,62.825130462646484
2026-03-20,62.67599868774414
2026-03-23,63.810001373291016
2026-03-24,64.33999633789062
2026-03-25,64.56999969482422
2026-03-26,64.47000122070312
2026-03-27,63.369998931884766
2026-03-30,63.61000061035156
2026-03-31,65.1500015258789
2026-04-01,65.8499984741211
2026-04-02,66.0
2026-04-06,66.63999938964844
2026-04-07,66.75
2026-04-08,68.69000244140625
2026-04-09,69.8499984741211
2026-04-10,68.94000244140625
2026-04-13,69.38999938964844
2026-04-14,69.29000091552734
2026-04-15,69.16999816894531
2026-04-16,68.83000183105469
2026-04-17,70.37000274658203
2026-04-20,70.63999938964844
2026-04-21,69.62999725341797
2026-04-22,69.25
2026-04-23,70.0
2026-04-24,68.88999938964844
